Chapter_QID_URL,Report,Chapter,Last Name,First Name,Role,Gender,Country of Residence,Citizenship,Affiliation,Match_Type
http://localhost:8080/entity/Q90,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,Jaccard,Samuel,Lead Author,M,Switzerland,Switzerland,"Institute of Geological Sciences and Oeaschger Center for Climate Change Research, University of Bern",EXACT
http://localhost:8080/entity/Q90,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,Koven,Charles,Lead Author,M,USA,USA,University of California,EXACT
http://localhost:8080/entity/Q90,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,Lohila,Annalea,Lead Author,F,Finland,Finland,Finnish Meteorological Institute,EXACT
http://localhost:8080/entity/Q90,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,Patra,Prabir,Lead Author,M,Japan,India,Japan Agency for Marine-Earth Science and Technology,EXACT
http://localhost:8080/entity/Q90,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,Piao,Shilong,Lead Author,M,China,China,Peking University,EXACT
http://localhost:8080/entity/Q90,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,Rogelj,Joeri,Lead Author,M,UK,Belgium,Imperial College London,EXACT
http://localhost:8080/entity/Q90,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,Syampungani,Stephen,Lead Author,M,Zambia,Zambia,Copperbelt University,EXACT
http://localhost:8080/entity/Q90,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,Zaehle,Sönke,Lead Author,M,Germany,Germany,Max Planck Institute for Biogeochemistry,EXACT
http://localhost:8080/entity/Q90,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,Zickfeld,Kirsten,Lead Author,F,Canada,Canada,Simon Fraser University,EXACT
http://localhost:8080/entity/Q90,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,Brovkin,Victor,Review Editor,M,Germany,Russia,Max Planck Institute for Meteorology,EXACT
http://localhost:8080/entity/Q90,WGI,Chapter 5: Global carbon and other biogeochemical cycles and feedbacks,Feely,Richard,Review Editor,M,USA,USA,NOAA Pacific marine Environmental Laboratory,EXACT
http://localhost:8080/entity/Q93,WGI,Chapter 6: Short-lived climate forcers,Naik,Vaishali,Coordinating Lead Author,F,USA,USA,GFDL/NOAA,EXACT
http://localhost:8080/entity/Q93,WGI,Chapter 6: Short-lived climate forcers,Szopa,Sophie,Coordinating Lead Author,F,France,France,Laboratoire des Sciences du Climat et de l'Environnement / Commissariat à l'Energie Atomique et aux Energies Alternatives,EXACT
http://localhost:8080/entity/Q93,WGI,Chapter 6: Short-lived climate forcers,Adhikary,Bhupesh,Lead Author,M,Nepal,Nepal,International Centre for Integrated Mountain Development (ICIMOD),EXACT
http://localhost:8080/entity/Q93,WGI,Chapter 6: Short-lived climate forcers,Artaxo Netto,Paulo Eduardo,Lead Author,M,Brazil,Brazil,University of São Paulo - Institute of Physics,EXACT
http://localhost:8080/entity/Q93,WGI,Chapter 6: Short-lived climate forcers,Berntsen,Terje,Lead Author,M,Norway,Norway,"University of Oslo, Norway",EXACT
http://localhost:8080/entity/Q93,WGI,Chapter 6: Short-lived climate forcers,Collins,William D.,Lead Author,M,USA,USA,"Lawrence Berkeley Laboratory and University of California, Berkeley",EXACT
http://localhost:8080/entity/Q93,WGI,Chapter 6: Short-lived climate forcers,Fuzzi,Sandro,Lead Author,M,Italy,Italy,Institute of Atmospheric Sciences and Climate-National Research Council,EXACT
http://localhost:8080/entity/Q93,WGI,Chapter 6: Short-lived climate forcers,Gallardo Klenner,Laura,Lead Author,F,Chile,Chile,"University of Chile, Center for Climate and Resilience Research, Geophysics Department",EXACT
http://localhost:8080/entity/Q93,WGI,Chapter 6: Short-lived climate forcers,Kiendler-Scharr,Astrid,Lead Author,F,Germany,Austria,IEK-8: Troposphere Forschungszentrum Jülich GmbH,EXACT
http://localhost:8080/entity/Q93,WGI,Chapter 6: Short-lived climate forcers,Klimont,Zbigniew,Lead Author,M,Austria,Poland,International Institute for Applied Systems Analysis (IIASA),EXACT
http://localhost:8080/entity/Q93,WGI,Chapter 6: Short-lived climate forcers,Liao,Hong,Lead Author,F,China,China,Nanjing University of Information Science & Technology,EXACT
http://localhost:8080/entity/Q93,WGI,Chapter 6: Short-lived climate forcers,Unger,Nadine,Lead Author,F,UK,UK,University of Exeter,EXACT
http://localhost:8080/entity/Q93,WGI,Chapter 6: Short-lived climate forcers,Zanis,Prodromos,Lead Author,M,Greece,Greece,"Department of Meteorology and Climatology, School of Geology, Aristotle University of Thessaloniki",EXACT
http://localhost:8080/entity/Q93,WGI,Chapter 6: Short-lived climate forcers,Kanaya,Yugo,Review Editor,M,Japan,Japan,Japan Agency for Marine-Earth Science and Technology (JAMSTEC),EXACT
http://localhost:8080/entity/Q93,WGI,Chapter 6: Short-lived climate forcers,Prather,Michael,Review Editor,M,USA,USA,University of California Irvine,EXACT
http://localhost:8080/entity/Q93,WGI,Chapter 6: Short-lived climate forcers,Yassaa,Noureddine,Review Editor,M,Algeria,Algeria,"Ministry of Energy, Mines and Renewable Energy",EXACT
http://localhost:8080/entity/Q95,WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",Forster,Piers,Coordinating Lead Author,M,UK,UK,University of Leeds,FUZZY(0.98)
http://localhost:8080/entity/Q95,WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",Storelvmo,Trude,Coordinating Lead Author,F,Norway,Norway,University of Oslo,FUZZY(0.98)
http://localhost:8080/entity/Q95,WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",Armour,Kyle,Lead Author,M,USA,USA,"University of Washington, Seattle",FUZZY(0.98)
http://localhost:8080/entity/Q95,WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",Collins,William,Lead Author,M,UK,UK,University of Reading,FUZZY(0.98)
http://localhost:8080/entity/Q95,WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",Dufresne,Jean-louis,Lead Author,M,France,France,"LMD/IPSL , CNRS & UPMC",FUZZY(0.98)
http://localhost:8080/entity/Q95,WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",Frame,David,Lead Author,M,New Zealand,New Zealand,Victoria University of Wellington,FUZZY(0.98)
http://localhost:8080/entity/Q95,WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",Lunt,Daniel,Lead Author,M,UK,UK,University of Bristol,FUZZY(0.98)
http://localhost:8080/entity/Q95,WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",Mauritsen,Thorsten,Lead Author,M,Germany,Denmark,Department for Meteorology at Stockholm University,FUZZY(0.98)
http://localhost:8080/entity/Q95,WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",Palmer,Matthew,Lead Author,M,UK,UK,Met Office Hadley Centre,FUZZY(0.98)
http://localhost:8080/entity/Q95,WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",Watanabe,Masahiro,Lead Author,M,Japan,Japan,"Atmosphere and Ocean Research Institute, University of Tokyo",FUZZY(0.98)
http://localhost:8080/entity/Q95,WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",Wild,Martin,Lead Author,M,Switzerland,Switzerland,"ETH Zurich, Institute for Atmospheric and Climate Science",FUZZY(0.98)
http://localhost:8080/entity/Q95,WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",Zhang,Hua,Lead Author,F,China,China,"National Climate Center, China Meteorological Administration",FUZZY(0.98)
http://localhost:8080/entity/Q95,WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",Colman,Robert,Review Editor,M,Australia,Australia,Australian Bureau of Meteorology,FUZZY(0.98)
http://localhost:8080/entity/Q95,WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",Matthews,H. Damon,Review Editor,M,Canada,Canada,Concordia University,FUZZY(0.98)
http://localhost:8080/entity/Q95,WGI,"Chapter 7: The Earth's energy budget, climate feedbacks, and climate sensitivity",Ramaswamy,Venkatachalam,Review Editor,M,USA,USA,NOAA/ Geophysical Fluid Dynamics Laboratory,FUZZY(0.98)
http://localhost:8080/entity/Q96,WGI,Chapter 8: Water cycle changes,Douville,Hervé,Coordinating Lead Author,M,France,France,Météo-France,EXACT
http://localhost:8080/entity/Q96,WGI,Chapter 8: Water cycle changes,Raghavan,Krishnan,Coordinating Lead Author,M,India,India,"Indian Institute of Tropical Meteorology, Centre for Climate Change Research",EXACT
http://localhost:8080/entity/Q96,WGI,Chapter 8: Water cycle changes,Renwick,James A.,Coordinating Lead Author,M,New Zealand,New Zealand,Victoria University of Wellington,EXACT
http://localhost:8080/entity/Q96,WGI,Chapter 8: Water cycle changes,Allan,Richard,Lead Author,M,UK,UK,University of Reading,EXACT
http://localhost:8080/entity/Q96,WGI,Chapter 8: Water cycle changes,Arias Gomez,Paola Andrea,Lead Author,F,Colombia,Colombia,Universidad de Antioquia,EXACT
http://localhost:8080/entity/Q96,WGI,Chapter 8: Water cycle changes,Barlow,Mathew,Lead Author,M,USA,USA,University of Massachusetts Lowell,EXACT
http://localhost:8080/entity/Q96,WGI,Chapter 8: Water cycle changes,Cerezo Mota,Ruth,Lead Author,F,Mexico,Mexico,UNAM,EXACT
http://localhost:8080/entity/Q96,WGI,Chapter 8: Water cycle changes,Cherchi,Annalisa,Lead Author,F,Italy,Italy,Institute for the Atmospheric Sciences and Climate (ISAC-CNR),EXACT
http://localhost:8080/entity/Q96,WGI,Chapter 8: Water cycle changes,Gan,Thian Yew,Lead Author,M,Canada,Malaysia,University of Alberta,EXACT
http://localhost:8080/entity/Q96,WGI,Chapter 8: Water cycle changes,Gergis,Joelle,Lead Author,F,Australia,Australia,"Fenner School of Environment & Society, ARC Centre of Excellence for Climate Extremes, The Australian National University",EXACT
http://localhost:8080/entity/Q96,WGI,Chapter 8: Water cycle changes,Jiang,Dabang,Lead Author,M,China,China,"Institute of Atmospheric Physics, Chinese Academy of Sciences",EXACT
http://localhost:8080/entity/Q96,WGI,Chapter 8: Water cycle changes,Khan,Asif,Lead Author,M,Pakistan,Pakistan,UET Peshawar and LUMS Lahore,EXACT
http://localhost:8080/entity/Q96,WGI,Chapter 8: Water cycle changes,Pokam Mba,Wilfried,Lead Author,M,Cameroon,Cameroon,University of Yaounde 1,EXACT
http://localhost:8080/entity/Q96,WGI,Chapter 8: Water cycle changes,Rosenfeld,Daniel,Lead Author,M,Israel,Israel,The Hebrew University of Jerusalem,EXACT
http://localhost:8080/entity/Q96,WGI,Chapter 8: Water cycle changes,Tierney,Jessica,Lead Author,F,USA,USA,The University of Arizona,EXACT
http://localhost:8080/entity/Q96,WGI,Chapter 8: Water cycle changes,Zolina,Olga,Lead Author,F,Russia,Russia,Moscow Institute of Physics and Technology (MIPT) and Université Grenoble-Alpes/CNRS Institut des Géosciences de l'Environnement,EXACT
http://localhost:8080/entity/Q96,WGI,Chapter 8: Water cycle changes,Braconnot,Pascale,Review Editor,F,France,France,Laboratoire des Sciences du Climat et de l'Environnement / IPSL,EXACT
http://localhost:8080/entity/Q96,WGI,Chapter 8: Water cycle changes,Diedhiou,Arona,Review Editor,M,Cote d'Ivoire,Senegal,IRD-University Felix Houphouet Boigny,EXACT
http://localhost:8080/entity/Q98,WGI,"Chapter 9: Ocean, cryosphere, and sea level change",Fox-Kemper,Baylor,Coordinating Lead Author,M,USA,USA,Brown University,FUZZY(0.99)
http://localhost:8080/entity/Q98,WGI,"Chapter 9: Ocean, cryosphere, and sea level change",Hewitt (Nee Banks),Helene,Coordinating Lead Author,F,UK,UK,Met Office Hadley Centre,FUZZY(0.99)
http://localhost:8080/entity/Q98,WGI,"Chapter 9: Ocean, cryosphere, and sea level change",Xiao,Cunde,Coordinating Lead Author,M,China,China,Beijing Normal University,FUZZY(0.99)
http://localhost:8080/entity/Q98,WGI,"Chapter 9: Ocean, cryosphere, and sea level change",Aðalgeirsdóttir,Guðfinna,Lead Author,F,Iceland,Iceland,University of Iceland,FUZZY(0.99)
http://localhost:8080/entity/Q98,WGI,"Chapter 9: Ocean, cryosphere, and sea level change",Drijfhout,Sybren,Lead Author,M,Netherlands,Netherlands,Royal Netherlands Meteorological Institute,FUZZY(0.99)
http://localhost:8080/entity/Q98,WGI,"Chapter 9: Ocean, cryosphere, and sea level change",Edwards,Tamsin,Lead Author,F,UK,UK,King's College London,FUZZY(0.99)
http://localhost:8080/entity/Q98,WGI,"Chapter 9: Ocean, cryosphere, and sea level change",Golledge,Nicholas,Lead Author,M,New Zealand,UK,"Antarctic Research Centre, Victoria University of Wellington",FUZZY(0.99)
http://localhost:8080/entity/Q98,WGI,"Chapter 9: Ocean, cryosphere, and sea level change",Hemer,Mark,Lead Author,M,Australia,Australia,Commonwealth Scientific and Industrial Research Organisation,FUZZY(0.99)
http://localhost:8080/entity/Q98,WGI,"Chapter 9: Ocean, cryosphere, and sea level change",Kopp,Robert,Lead Author,M,USA,USA,Rutgers University,FUZZY(0.99)
http://localhost:8080/entity/Q98,WGI,"Chapter 9: Ocean, cryosphere, and sea level change",Krinner,Gerhard,Lead Author,M,France,France,CNRS,FUZZY(0.99)
http://localhost:8080/entity/Q98,WGI,"Chapter 9: Ocean, cryosphere, and sea level change",Mix,Alan,Lead Author,M,USA,USA,Oregon State University,FUZZY(0.99)
http://localhost:8080/entity/Q98,WGI,"Chapter 9: Ocean, cryosphere, and sea level change",Notz,Dirk,Lead Author,M,Germany,Germany,Max Planck Institute for Meteorology,FUZZY(0.99)
http://localhost:8080/entity/Q98,WGI,"Chapter 9: Ocean, cryosphere, and sea level change",Nowicki,Sophie,Lead Author,F,USA,USA,University at Buffalo,FUZZY(0.99)
http://localhost:8080/entity/Q98,WGI,"Chapter 9: Ocean, cryosphere, and sea level change",Nurhati,Intan,Lead Author,F,Indonesia,Indonesia,Research Center for Deep Sea. National Research and Innovation Agency (BRIN),FUZZY(0.99)
http://localhost:8080/entity/Q98,WGI,"Chapter 9: Ocean, cryosphere, and sea level change",Ruiz,Lucas,Lead Author,M,Argentina,Argentina,IANIGLA CCT-MENDOZA CONICET,FUZZY(0.99)
http://localhost:8080/entity/Q98,WGI,"Chapter 9: Ocean, cryosphere, and sea level change",Sallée,Jean-baptiste,Lead Author,M,France,France,"CNRS, LOCEAN-IPSL",FUZZY(0.99)
http://localhost:8080/entity/Q98,WGI,"Chapter 9: Ocean, cryosphere, and sea level change",Slangen,Aimée,Lead Author,F,Netherlands,Netherlands,NIOZ Royal Netherlands Institute for Sea Research,FUZZY(0.99)
http://localhost:8080/entity/Q98,WGI,"Chapter 9: Ocean, cryosphere, and sea level change",Yu,Yongqiang,Lead Author,M,China,China,"Institute of Atmospheric Physics, Chiense Academy of Sciences",FUZZY(0.99)
http://localhost:8080/entity/Q98,WGI,"Chapter 9: Ocean, cryosphere, and sea level change",Alakkat,Unnikrishnan,Review Editor,M,India,India,"Retired Scientist, CSIR-National Institute of Oceanography",FUZZY(0.99)
http://localhost:8080/entity/Q98,WGI,"Chapter 9: Ocean, cryosphere, and sea level change",Horton,Benjamin,Review Editor,M,Singapore,UK,Nanyang Technological University,FUZZY(0.99)
http://localhost:8080/entity/Q98,WGI,"Chapter 9: Ocean, cryosphere, and sea level change",Marsland,Simon,Review Editor,M,Australia,Australia,CSIRO Climate Science Centre,FUZZY(0.99)
http://localhost:8080/entity/Q100,WGI,Chapter 10: Linking global to regional climate change,Doblas-Reyes,Francisco,Coordinating Lead Author,M,Spain,Spain,ICREA and Barcelona Supercomputing Center-Centro Nacional de Supercomputación,EXACT
http://localhost:8080/entity/Q100,WGI,Chapter 10: Linking global to regional climate change,Sörensson,Anna Amelia,Coordinating Lead Author,F,Argentina,Argentina,"Center for Ocean and Atmosphere Sciences (CIMA / CONICET-UBA), Franco-Argentinian Institute for the Study of Climate and its Impacts (UMI-IFAECI/CNRS-CONICET-UBA)",EXACT
http://localhost:8080/entity/Q100,WGI,Chapter 10: Linking global to regional climate change,Almazroui,Mansour,Lead Author,M,Saudi Arabia,Saudi Arabia,"Center of Excellence for Climate Change Research, King Abdulaziz University",EXACT
http://localhost:8080/entity/Q100,WGI,Chapter 10: Linking global to regional climate change,Dosio,Alessandro,Lead Author,M,Italy,Italy,European Commission Joint Research Centre,EXACT
http://localhost:8080/entity/Q100,WGI,Chapter 10: Linking global to regional climate change,Gutowski,William,Lead Author,M,USA,USA,Iowa State University,EXACT
http://localhost:8080/entity/Q100,WGI,Chapter 10: Linking global to regional climate change,Haarsma,Rein,Lead Author,M,Netherlands,Netherlands,Royal Netherlands Meteorological Institute (KNMI),EXACT
http://localhost:8080/entity/Q100,WGI,Chapter 10: Linking global to regional climate change,Hamdi,Rafiq,Lead Author,M,Belgium,Belgium,Royal Meteorological Institute of Belgium,EXACT
http://localhost:8080/entity/Q100,WGI,Chapter 10: Linking global to regional climate change,Hewitson,Bruce,Lead Author,M,South Africa,South Africa,University of Cape Town,EXACT
http://localhost:8080/entity/Q100,WGI,Chapter 10: Linking global to regional climate change,Kwon,Won-tae,Lead Author,F,Republic of Korea,Republic of Korea,APEC Climate Center,EXACT
http://localhost:8080/entity/Q100,WGI,Chapter 10: Linking global to regional climate change,Lamptey,Benjamin L.,Lead Author,M,Niger,Ghana,African Centre of Meteorological Applications for Development (ACMAD),EXACT
http://localhost:8080/entity/Q100,WGI,Chapter 10: Linking global to regional climate change,Maraun,Douglas,Lead Author,M,Austria,Germany,"University of Graz, Wegener Center for Climate and Global Change",EXACT
http://localhost:8080/entity/Q100,WGI,Chapter 10: Linking global to regional climate change,Stephenson,Tannecia,Lead Author,F,Jamaica,Jamaica,The University of the West Indies,EXACT
http://localhost:8080/entity/Q100,WGI,Chapter 10: Linking global to regional climate change,Takayabu,Izuru,Lead Author,M,Japan,Japan,"Department of Climate and Geo-chemistry Research, Meteorological Research Institute / Japan Meteorological Agency, Japan.",EXACT
http://localhost:8080/entity/Q100,WGI,Chapter 10: Linking global to regional climate change,Terray,Laurent,Lead Author,M,France,France,"CECI, CERFACS/CNRS",EXACT
http://localhost:8080/entity/Q100,WGI,Chapter 10: Linking global to regional climate change,Turner,Andrew,Lead Author,M,UK,UK,"Department of Meteorology and National Centre for Atmospheric Science, University of Reading",EXACT
